age,fnlwgt,hours-per-week,race
17,130806,24,0
56,117148,40,0
24,213977,40,0
62,134768,40,0
44,139338,40,1
23,315877,30,0
41,195124,50,0
25,352057,65,0
21,236684,8,1
18,208447,6,0
45,149640,40,0
75,111177,16,0
51,154342,40,0
42,141459,40,1
47,111797,35,1
29,111900,40,0
33,78707,40,1
43,160574,40,0
20,174714,16,0
19,62534,40,1
44,216907,40,0
24,198148,30,0
19,124265,40,0
49,261059,40,0
52,208137,40,0
38,257250,52,0
24,147253,50,0
32,244268,50,0
72,213255,8,0
26,266912,50,0
31,169104,40,2
29,200511,50,0
39,128715,40,0
48,65535,50,0
40,103395,45,0
51,71046,45,0
28,125442,40,0
22,169188,20,0
23,121471,40,0
65,207281,16,0
26,46097,40,0
20,206671,50,0
55,98361,50,0
38,322143,10,0
33,149184,60,0
33,119829,60,0
37,910398,40,1
19,176570,60,0
24,216129,50,0
30,27207,45,0
57,68830,50,0
22,178818,20,0
57,236944,40,1
46,273771,40,0
67,318533,35,0
35,451940,40,1
47,102318,40,0
39,379350,40,0
50,21095,40,2
58,211547,52,0
36,85272,30,0
45,46406,36,0
54,53833,40,0
26,161007,30,0
60,53707,40,0
46,370119,60,0
26,310907,35,0
32,375833,40,0
38,107513,40,0
48,58683,70,0
44,179557,45,0
37,70240,40,2
44,147206,40,0
31,175548,35,4
61,163174,35,0
51,126010,40,0
52,147876,60,0
45,428350,40,0
36,200904,21,1
39,328466,70,0
67,258973,24,0
40,345969,40,0
27,127796,35,0
37,405723,40,0
57,175942,50,0
27,284196,40,0
28,89718,48,0
34,175761,60,0
54,206369,50,0
52,158993,38,1
42,285066,45,0
48,126754,40,0
65,209280,35,0
55,52888,10,0
71,133821,20,0
33,240763,40,1
30,39054,40,0
35,119272,55,0
59,143372,40,1
19,323421,20,0
36,136028,30,0
26,163189,40,0
34,202729,40,0
41,421871,40,1
44,120277,50,0
26,211798,40,0
47,198901,48,0
18,214617,16,0
55,179715,18,0
49,107231,40,0
44,110355,40,0
43,184378,40,0
62,273454,40,0
44,443040,40,1
39,71701,40,0
50,160151,60,0
35,107991,45,0
52,94391,40,0
46,99835,60,0
44,43711,40,0
43,83756,50,0
51,120914,40,0
20,180052,20,0
47,170846,40,0
43,37937,50,0
64,168340,40,0
24,38455,40,0
27,128059,50,0
32,420895,40,0
37,166744,12,0
26,238768,60,0
43,176270,60,0
50,140592,40,0
20,211466,80,0
37,188540,45,0
43,39581,45,1
37,171150,50,0
53,117496,36,0
44,145160,40,0
25,28520,40,0
17,103851,20,0
19,375077,50,0
53,281590,40,0
44,151504,50,0
51,415287,40,1
49,32212,43,0
35,123606,40,0
44,202565,45,0
54,177927,60,0
37,256723,35,1
18,46247,15,0
24,266926,40,0
29,112031,50,0
22,376277,35,0
35,168817,40,0
56,187487,48,0
32,158784,40,0
24,67222,45,2
43,201723,40,0
73,267408,15,0
47,168191,40,0
49,105444,39,0
38,156728,40,0
31,148600,40,1
39,19914,40,3
42,190767,40,0
41,233955,45,2
35,30381,45,0
38,187069,45,0
31,367314,40,0
51,101119,70,0
38,86551,48,0
40,218995,42,0
21,57711,30,0
44,303521,40,0
55,199067,40,0
29,247445,45,0
49,186078,50,0
31,77634,42,0
24,180060,90,0
46,56482,40,1
26,314177,40,1
35,239755,38,0
27,377680,50,0
64,134960,35,0
26,294493,40,0
21,32616,16,0
45,182655,45,0
57,52267,72,0
30,117963,40,0
45,98881,32,0
50,196963,30,0
38,166988,40,0
43,193459,60,0
42,182342,55,0
32,496743,40,0
20,154781,40,0
27,219371,35,0
45,99179,40,0
40,224910,40,0
38,304651,60,0
37,349689,40,0
60,106850,40,0
53,196328,45,1
25,169323,40,0
47,162924,60,2
40,34037,70,0
51,167651,40,0
19,197384,10,0
42,251795,50,0
65,266081,40,0
41,165309,40,0
28,215873,45,1
46,133938,50,0
49,159816,20,0
24,228424,40,1
32,195576,40,0
71,105200,20,0
26,167350,40,0
29,52199,40,0
50,171338,50,0
51,120173,50,0
17,158762,20,0
49,169818,40,1
31,288419,40,0
23,207546,40,0
59,147707,40,0
17,228373,30,0
43,193882,40,0
38,31033,40,0
37,272950,40,0
29,183523,40,0
39,238415,50,0
31,19302,38,0
42,339671,45,0
35,103260,35,0
39,79331,40,2
40,135056,40,0
66,142723,40,0
30,188569,40,0
43,57322,40,0
47,178309,50,0
45,166107,40,2
31,53042,40,1
33,155343,40,0
32,35595,40,0
28,429507,40,1
50,159670,40,0
63,151210,40,0
28,186792,40,0
38,204640,40,1
52,87205,38,0
38,112847,40,2
41,107306,40,0
50,211319,38,0
59,183606,40,0
32,205390,49,0
73,232871,10,0
52,101017,38,0
57,114495,60,0
35,183898,50,0
51,163921,56,0
22,311764,35,1
49,188330,40,0
22,267174,40,1
46,36228,40,0
48,199739,40,0
52,185407,40,0
43,206139,50,0
25,282063,40,0
31,332379,40,0
19,418324,36,0
19,263338,45,0
51,158948,84,0
51,221532,40,0
22,202920,40,0
37,118909,35,1
19,286469,30,0
45,191914,55,0
21,142766,10,0
52,198744,40,0
46,272780,24,0
42,219553,38,0
56,261232,40,0
23,64292,40,0
58,312131,40,0
70,30713,30,0
30,246439,40,0
45,338105,40,2
23,228243,44,0
34,62463,40,0
38,31603,40,0
24,165054,40,0
53,121618,40,3
45,273194,40,1
21,163665,40,0
21,538319,40,0
34,238246,40,0
32,244665,45,0
21,131811,40,0
63,231777,30,0
23,156807,36,1
28,236861,50,0
29,229842,45,1
25,190057,40,0
44,55076,60,0
18,152545,8,0
26,153434,24,0
47,171095,35,0
23,239322,40,0
46,138999,40,0
61,95450,50,0
25,176520,40,0
38,72338,54,2
60,386261,15,1
23,235722,20,0
36,128884,48,0
46,187226,25,0
32,298332,45,0
40,173607,40,0
31,226756,40,1
31,157887,65,0
32,171111,37,0
21,126314,10,0
63,174018,40,1
44,144778,45,0
42,201522,60,0
23,22966,35,0
30,399088,45,0
24,282202,40,0
42,102606,40,0
44,246862,40,0
27,508336,48,1
27,263431,40,0
22,235733,45,0
68,107910,40,0
55,184425,99,0
22,143062,40,0
25,199545,15,0
68,197015,45,0
62,149617,16,0
26,33610,40,0
34,192002,55,0
68,67791,40,0
42,445382,45,0
45,112283,55,0
26,157249,40,0
25,109872,45,0
23,119838,50,0
29,149943,40,4
65,27012,50,0
31,91666,50,0
26,270276,40,0
39,179271,50,0
44,161819,40,0
45,339681,45,0
26,219897,50,0
26,91683,35,0
36,188834,50,0
38,187046,45,0
39,191807,48,0
52,179951,40,0
39,324420,45,0
41,66632,40,0
42,121718,60,0
47,162034,70,0
28,218990,46,1
25,125863,35,0
35,225330,40,0
32,120426,40,0
38,119741,40,1
44,32000,18,0
21,124242,40,0
27,278581,40,0
30,230224,55,0
30,204374,48,0
45,188386,45,0
20,164922,40,0
57,195176,80,0
43,166740,48,0
50,156008,40,1
28,162551,48,2
25,211231,48,0
25,169990,40,0
90,221832,45,0
38,255454,40,1
35,28160,40,0
50,159219,40,0
26,103148,40,0
39,165186,45,0
56,31782,40,0
24,249101,40,1
46,243190,40,0
18,153405,25,0
37,329980,60,0
57,176079,40,0
43,218542,40,1
29,303446,25,0
40,102606,40,0
44,483201,40,0
77,144608,6,0
30,226013,40,1
21,165475,40,0
66,263637,40,0
40,201495,35,0
68,213720,40,0
64,170483,38,0
26,214303,50,0
32,190511,40,0
32,242150,38,0
51,159755,40,0
50,147629,45,0
49,268022,50,0
28,188711,20,0
29,452205,36,0
21,260847,30,0
28,291374,40,1
55,189933,40,0
45,133969,50,2
35,330664,40,0
31,672412,40,1
26,122999,40,0
30,111415,55,0
33,217235,20,0
40,121956,40,2
23,120172,40,0
35,343403,40,0
48,104790,50,0
39,473547,40,1
53,260106,50,0
49,168232,40,0
31,348491,40,1
36,24106,40,0
60,197553,50,0
29,421065,48,0
54,138852,45,0
28,169631,3,0
34,379412,50,0
30,181992,35,1
19,365640,45,0
26,236564,40,0
47,363418,70,0
50,112351,38,0
30,204704,45,0
44,54611,50,0
49,128132,60,0
75,30599,50,0
37,379522,55,0
51,196504,38,0
35,82552,35,0
28,104024,40,0
66,293114,40,0
72,74141,48,2
39,192337,50,0
27,262478,30,1
57,185072,40,1
24,296045,38,0
28,246595,70,0
23,54472,50,0
31,331065,40,0
23,161708,20,0
31,264936,40,0
27,113545,40,0
30,212237,45,0
31,170430,80,0
34,173806,60,0
57,370890,40,0
39,505119,40,0
23,193089,40,0
24,33432,40,0
36,103110,40,0
32,160362,40,0
35,204621,40,0
36,35309,40,0
23,154373,50,0
47,194772,40,0
35,154410,40,0
44,220563,40,0
32,253354,50,0
32,211699,40,0
63,167501,10,0
34,229732,40,0
47,185465,40,1
27,335764,35,1
23,460046,42,0
19,33487,40,3
50,176924,38,0
49,213307,40,0
36,83893,40,0
23,194102,40,0
61,238611,38,1
41,113597,16,0
27,208406,60,0
53,274528,70,0
17,60116,10,0
23,196816,30,0
53,166368,40,0
28,303954,42,0
24,99386,40,0
22,188569,20,0
53,302868,50,0
18,283342,20,1
24,233777,50,0
20,170038,40,0
30,261319,40,0
37,367237,40,0
34,126838,40,0
19,354104,30,0
20,176321,40,0
47,85129,40,2
20,376474,32,0
22,62507,40,0
42,111252,40,0
60,156889,40,0
32,549430,40,0
46,29696,40,0
66,98837,40,0
37,86150,30,2
34,204991,44,0
45,371886,46,0
35,103605,40,0
63,54851,40,0
51,133050,40,1
36,126569,40,0
25,144259,40,1
51,161482,38,0
25,305449,40,0
19,125010,45,0
47,304133,45,0
59,120617,40,1
34,157747,40,0
40,297396,60,0
42,121287,45,0
28,308493,17,0
37,49115,60,0
51,208302,38,0
25,304032,36,0
31,207301,40,0
37,123211,44,0
42,33521,45,0
29,410351,40,0
35,410034,50,0
51,175339,47,0
22,27937,36,0
49,168211,40,0
26,125680,16,2
56,160829,46,0
52,266529,45,0
61,115023,4,0
47,224149,40,0
52,150930,40,0
30,343699,40,0
43,172826,55,0
35,163392,40,2
17,103810,40,0
42,213821,40,0
26,211265,35,1
58,160586,40,0
66,146454,40,0
30,203277,60,0
46,309895,40,0
45,26522,35,0
57,103809,40,0
25,90291,40,0
21,181761,10,0
37,35330,55,0
45,135776,30,0
61,188172,5,0
39,179579,40,0
42,193626,53,0
20,108887,40,0
23,199070,16,1
25,441591,40,0
47,185254,40,0
24,109307,45,0
20,81853,15,2
35,23621,70,0
44,145178,38,1
47,30575,50,0
28,130620,40,2
41,22155,60,0
31,106437,40,0
27,79787,25,0
47,326857,40,0
44,81853,40,2
61,120933,40,0
42,153143,40,0
46,27669,28,0
46,105444,50,0
54,169785,38,0
49,122493,40,0
56,242670,40,0
52,54933,40,0
34,209317,40,0
25,282631,40,0
18,98044,40,0
58,187487,40,0
31,60186,40,0
29,75648,55,0
28,201175,40,1
30,19302,48,0
21,300812,30,0
44,146659,35,0
75,101887,70,0
66,117778,40,0
26,60726,40,1
33,201763,50,0
57,119253,65,0
47,121124,55,0
41,220132,40,0
21,60639,37,0
17,195262,17,0
61,113544,55,0
47,331650,8,0
22,100587,15,1
47,298130,40,0
45,242391,40,0
32,197867,50,0
59,151977,30,1
38,277347,50,0
33,125249,40,0
41,222142,40,0
51,270194,40,0
42,169995,48,0
27,359155,40,0
60,123992,45,0
64,266080,35,0
37,201531,40,0
54,179704,45,0
36,393673,50,0
34,244147,40,0
41,438696,5,0
35,207568,75,0
63,54052,68,0
46,187581,40,0
47,77102,40,0
24,353010,65,0
29,54131,30,0
74,39890,18,0
50,156877,70,0
22,355686,40,0
48,300168,40,1
30,488720,40,0
32,157287,40,0
39,184659,40,0
49,214169,40,0
25,192149,40,0
50,137253,40,0
44,373050,40,0
65,90377,60,0
28,183151,60,0
55,227158,40,0
49,34021,50,0
31,165148,12,0
47,211668,40,1
45,358886,40,0
35,47707,40,1
34,306982,60,2
49,52590,40,1
39,179352,35,0
27,158156,42,0
42,70055,40,0
60,131852,30,0
64,177825,40,0
33,127215,48,0
23,175183,40,0
45,142287,50,0
34,221324,40,1
53,227602,37,0
22,228452,30,0
57,39380,35,0
20,96862,8,0
23,336360,40,1
31,257644,40,0
23,235853,22,0
30,270577,40,0
32,222900,50,0
42,99254,40,1
51,224763,40,0
59,174056,40,0
36,127306,40,0
45,339506,40,1
35,178322,50,0
33,189843,40,0
43,160815,40,0
60,207665,40,0
37,160402,55,0
35,170263,40,0
36,184659,52,0
38,338320,50,0
54,101017,40,0
51,204322,40,0
45,241350,45,0
63,217994,40,0
51,128143,40,0
58,164065,18,0
64,78866,40,0
20,236769,40,0
44,239539,40,2
39,34028,48,0
45,207847,40,0
44,175935,55,0
22,218445,40,0
63,215833,40,0
26,156976,40,1
42,220647,45,0
20,218343,25,0
29,241431,40,0
38,123983,40,2
25,73289,40,0
27,408623,50,0
46,169180,40,0
31,54929,60,0
24,306779,35,0
43,159549,50,0
23,482082,21,0
32,286101,37,1
44,167955,40,0
40,209040,40,0
38,105017,40,0
23,27776,40,0
19,242941,10,0
41,118853,40,0
48,119565,40,0
23,196827,40,0
47,275361,35,0
42,225193,40,0
17,329783,10,0
29,107411,70,0
21,258490,20,0
18,120243,27,0
31,219509,40,0
27,29174,40,0
29,40083,40,0
23,87528,45,0
41,116379,55,2
46,216214,35,0
34,268051,25,1
42,121718,24,0
18,201901,15,0
46,109089,37,0
18,346382,15,0
52,284129,40,0
56,143030,40,0
21,212619,40,0
22,199011,20,0
31,118901,45,0
41,129865,60,0
25,157900,40,0
43,349341,60,0
45,158685,40,0
26,386585,60,0
90,52386,35,2
45,246891,40,0
30,190385,40,0
42,37869,40,0
20,217807,35,0
53,149784,40,0
64,201293,38,0
56,128764,20,0
42,27444,40,0
26,62438,40,0
31,151726,40,3
40,29841,40,0
58,131608,40,0
41,110562,40,0
58,190541,47,0
62,33142,60,0
65,139272,60,0
40,234633,40,0
45,238386,40,0
22,460835,55,0
23,243190,20,2
63,97855,50,0
39,77146,50,0
37,200863,40,0
25,41107,40,0
56,77415,50,0
32,236770,50,0
53,173093,40,2
32,235124,40,0
23,282604,60,0
35,199288,90,0
51,191659,65,0
19,43285,20,0
41,160837,40,0
22,230574,25,0
23,176178,40,0
36,116358,40,2
27,253873,25,0
45,107787,40,0
23,519627,25,0
21,191460,40,1
44,198282,40,0
29,214858,40,0
36,64875,60,0
18,675421,40,0
62,134768,40,0
25,207342,40,1
34,64830,45,0
31,220066,50,0
37,82521,40,0
33,176711,40,0
22,217421,30,0
28,111900,30,0
22,196943,25,0
47,481987,40,0
67,184506,3,0
20,121313,40,0
34,158420,70,0
26,256000,60,0
36,183892,44,0
28,42734,40,0
22,181773,40,1
47,184945,35,1
33,107248,45,0
34,215382,40,0
25,122999,40,0
37,758700,50,0
36,166606,40,0
61,192060,30,0
74,340939,40,0
57,205708,40,0
55,67450,40,0
20,242077,40,1
43,129573,44,1
54,181132,40,0
25,212302,40,0
42,83411,40,0
23,148751,35,0
17,317681,10,0
39,103986,40,0
63,30602,40,3
19,172893,30,0
56,211804,50,0
33,312055,45,0
37,65390,50,0
27,200500,45,0
36,241962,40,0
30,78530,65,0
22,189950,55,0
35,111387,40,0
20,241951,45,0
18,343059,40,0
25,302465,40,0
53,156843,54,0
21,79728,40,0
19,55284,35,0
34,509364,30,0
32,117927,40,1
20,137651,40,3
70,131060,25,0
57,346963,40,0
54,183611,50,0
34,134737,40,0
48,36503,40,0
42,250121,40,0
45,330535,40,0
27,387776,40,0
51,41474,40,0
36,318972,65,0
33,86143,40,2
50,181139,40,0
44,326232,50,0
39,153976,40,0
55,59469,25,0
24,127139,40,0
35,136343,40,0
32,350624,40,0
66,177351,40,0
68,166149,30,0
29,121523,60,0
24,267396,40,0
61,83045,40,0
34,160449,44,0
55,124137,35,0
20,287681,36,0
41,154194,40,0
36,295127,84,0
60,240521,40,0
61,244087,52,0
35,356250,35,2
42,293791,50,0
26,44308,40,0
44,210527,40,1
31,151763,25,0
39,267581,40,1
20,100188,24,0
32,111746,40,0
32,171091,40,0
61,355645,20,1
54,137678,40,0
23,70894,40,0
19,171306,3,0
31,100997,40,3
35,63921,40,0
29,32897,25,0
29,251854,40,1
25,345121,25,0
46,86220,40,0
35,172845,30,0
20,171398,40,4
24,174391,40,0
48,207058,37,0
37,291251,40,0
60,224377,40,0
39,105813,40,0
29,180916,38,0
31,122749,20,0
38,31069,40,0
26,284343,40,0
64,319371,40,0
46,174224,40,1
69,183958,8,0
39,127772,44,0
48,80651,55,0
46,62793,40,0
42,191712,40,0
39,237532,54,1
50,20179,40,0
24,311376,40,0
30,432565,40,0
39,329980,60,0
29,125190,40,0
23,342946,38,0
21,219835,40,0
32,123429,40,0
69,69209,30,0
55,66356,40,0
41,195897,50,0
44,153132,52,0
18,230875,40,0
74,92298,10,0
40,185145,40,0
27,297296,40,0
75,164849,5,1
55,145214,40,0
52,242341,40,3
54,240542,48,0
36,104772,48,0
76,152802,8,0
26,181666,40,0
18,415520,20,0
38,258761,50,0
50,88842,40,0
19,356717,25,0
32,158438,60,0
57,206206,40,0
20,51816,40,1
27,253814,40,0
31,161745,60,0
60,162947,40,0
52,163027,50,0
61,146788,40,0
57,73309,55,0
19,143867,40,0
59,104216,25,0
34,345705,45,0
31,133770,50,2
42,209392,35,1
70,262345,6,0
47,277545,40,2
47,174525,40,0
29,490332,45,0
27,211570,40,1
25,374918,40,0
51,106728,60,0
28,173649,40,1
35,174597,40,0
36,233533,60,0
54,169785,40,0
46,133169,40,0
52,198824,35,0
65,174056,40,0
43,188696,40,0
41,90692,40,2
34,271933,45,0
47,102359,30,0
49,213668,56,0
21,294789,25,0
20,157599,25,0
18,134935,40,0
27,466224,40,1
34,111985,50,0
38,264627,40,0
24,213427,40,0
34,279015,65,0
47,165937,50,0
27,188343,40,1
63,158609,8,0
34,193036,40,1
25,198632,50,0
54,175912,40,0
19,192773,35,0
35,101387,50,0
24,60783,70,0
26,183224,35,2
59,100776,40,0
43,57600,40,0
20,174063,40,0
41,306495,40,0
51,249741,40,0
27,93021,40,4
36,49626,40,0
25,63062,60,0
55,320835,50,0
22,123727,21,0
58,110517,40,2
43,149670,15,0
39,172425,20,0
40,216116,40,1
46,174209,45,0
54,175083,20,0
19,129059,30,1
24,121313,40,0
53,181317,40,0
24,166851,13,0
29,29616,65,0
56,105582,50,0
54,124993,40,0
21,148509,30,0
34,230246,40,0
56,117881,40,0
34,203408,50,0
19,446219,40,1
32,110331,65,0
48,207946,52,0
67,45537,40,1
47,188330,25,0
52,147629,60,0
40,153799,40,0
28,203776,50,0
41,168071,50,0
57,348430,40,0
51,103407,40,0
26,152046,35,0
36,153205,45,2
33,326104,50,0
46,238162,45,0
50,221336,40,2
33,180656,40,0
77,145329,20,0
39,315776,52,1
67,150516,3,0
35,325802,24,0
23,133985,40,1
37,269329,45,0
41,183203,50,0
60,76127,35,0
32,195891,55,0
56,162137,40,3
45,37672,40,0
24,161708,45,0
18,80616,27,0
31,209276,40,4
21,34443,50,0
45,192835,55,0
23,203240,40,0
45,102308,40,0
18,40829,25,3
25,60726,30,1
31,116677,40,0
19,57067,45,0
41,304906,40,0
74,101590,20,1
27,258102,40,0
23,241185,40,0
31,124827,40,0
40,76625,40,0
41,263339,40,0
25,135645,20,0
42,245626,60,3
24,210781,40,0
42,235786,50,0
45,160167,70,0
52,30731,40,0
34,314375,40,0
32,81528,60,0
54,182854,45,0
42,296798,40,0
32,194426,40,0
40,70645,20,0
55,141807,60,0
66,112871,30,0
52,71344,40,0
21,341410,15,0
33,118941,40,0
52,159755,50,0
28,128509,40,0
27,229125,40,0
42,142756,50,0
27,243871,45,0
47,213140,40,0
19,196857,40,0
46,138626,40,0
55,161334,25,0
50,273536,49,4
32,115631,50,0
28,185957,40,0
23,334357,40,1
43,96102,50,0
34,213226,40,0
19,115248,40,2
37,185061,55,2
27,147638,40,2
18,280298,24,0
31,163516,40,0
49,277434,50,0
26,206983,60,0
48,108993,45,0
39,288551,40,1
41,176069,40,0
48,183486,56,0
40,163215,40,0
70,94692,70,0
20,118462,43,0
38,407068,75,0
37,243587,40,0
49,23074,40,0
51,237735,40,0
43,188291,40,0
38,284166,50,0
18,423460,36,0
23,287681,25,0
34,509364,40,0
62,139391,24,0
33,91964,40,0
31,117526,45,0
64,91343,40,0
26,336969,28,0
55,255364,40,0
61,167670,40,0
37,211494,40,0
78,136198,15,0
27,409815,40,1
49,188823,42,0
55,146326,45,0
42,154374,58,0
22,216563,40,0
61,197286,40,0
64,100722,5,0
46,377622,40,0
24,145964,40,0
27,358636,70,0
47,155489,55,0
18,57413,15,0
48,320421,50,0
50,174752,40,0
40,229364,45,0
56,157486,40,0
34,92682,40,0
56,101338,40,0
18,132652,20,0
21,34616,25,0
40,218903,40,0
27,204098,50,0
52,64045,45,0
46,189763,30,0
23,26248,40,0
50,92079,45,0
19,280071,50,0
20,224059,40,0
39,185520,40,0
24,265567,35,0
72,106890,40,0
42,39586,20,0
42,153132,45,0
51,209912,50,3
39,144169,50,0
40,50442,35,3
34,89644,55,0
19,275889,40,0
26,231638,40,0
45,224474,50,0
28,355259,40,0
30,68330,40,0
32,185410,40,0
19,87653,25,0
21,286853,35,0
54,96710,20,1
62,160143,30,0
25,186925,48,0
49,109705,32,0
32,94235,40,0
26,225279,40,0
37,297449,40,0
58,205896,40,0
37,93717,45,0
41,194710,40,0
38,236391,40,0
47,189123,40,0
42,358677,35,1
30,199539,40,0
43,128170,40,0
34,231238,40,1
57,296152,10,0
46,166003,40,0
32,281437,55,0
20,190231,11,0
47,122026,50,0
55,205527,20,0
53,174102,50,0
43,125461,65,0
80,184335,30,0
24,211345,40,0
43,147328,60,0
22,222993,40,0
40,225978,40,1
48,121124,50,0
56,656036,25,0
34,346762,84,0
51,234057,45,0
24,306515,40,0
19,116562,40,0
34,171159,30,0
24,199011,40,0
41,443508,48,0
24,29810,38,0
22,238831,40,0
32,566117,40,0
41,255044,55,0
20,436253,35,0
31,300687,40,1
55,144071,18,0
49,133917,60,1
26,188767,40,0
27,300777,70,0
35,26987,40,0
40,174395,60,0
59,90290,34,0
61,183735,45,0
31,123273,40,1
43,186916,60,0
61,43554,40,1
54,178251,30,0
30,255885,50,0
20,64292,50,0
27,194773,50,0
44,133060,60,0
64,258006,40,0
55,92215,40,0
34,33945,55,0
61,153048,35,0
28,192200,40,0
34,355571,40,1
47,139268,60,0
26,34402,45,0
35,25955,40,3
36,209609,38,0
47,168283,40,0
17,295488,25,1
35,190895,60,0
33,164190,20,0
25,216010,40,0
18,387568,10,0
47,188386,38,0
44,174491,30,1
41,31221,30,0
30,272451,40,0
53,152652,50,0
53,104413,20,1
40,105936,20,0
24,379066,24,0
27,214858,40,0
50,237735,37,0
36,158592,50,0
41,237321,40,0
41,23646,40,0
31,169240,40,0
32,454508,40,0
22,130356,48,0
22,427686,40,0
18,36411,30,0
39,548510,30,1
38,187264,55,0
35,140752,40,0
23,325596,40,0
54,175804,40,0
36,107302,60,0
63,41161,55,0
39,401832,48,0
57,353808,60,0
58,349910,50,0
29,161478,40,2
17,400225,20,0
40,367533,40,0
69,69306,15,0
28,270366,40,0
38,103751,40,0
44,75227,40,0
45,132563,40,1
33,79580,40,1
41,344624,40,0
37,186359,60,0
50,121685,45,0
48,75104,50,0
26,188343,40,1
36,246449,60,0
21,85088,37,0
37,545483,40,0
20,243986,20,0
54,32778,30,0
28,369114,40,0
27,217200,40,0
33,149220,40,1
46,162034,40,0
28,157813,58,0
17,179715,40,0
40,335549,45,0
47,102308,40,0
44,367749,40,0
25,98281,43,0
35,115792,55,0
29,277788,25,0
30,103435,40,0
30,37646,40,0
56,385632,40,0
25,210278,30,0
28,335357,40,1
43,272165,40,0
47,148995,60,0
46,113434,40,0
41,132551,35,0
38,115433,33,0
29,227890,40,1
25,503012,40,0
56,250873,45,0
31,407930,40,0
22,148187,40,0
31,159322,40,0
28,334368,40,0
53,196328,40,1
45,270842,50,0
71,235079,10,1
65,327154,40,0
39,188391,50,0
19,30559,40,0
34,255098,40,0
36,248010,45,0
40,174515,40,0
90,171956,40,0
56,193130,16,0
21,108670,40,0
48,186172,45,0
45,348854,27,0
46,271828,40,0
64,148606,35,0
29,123983,40,2
22,24896,30,0
47,573583,48,0
67,106175,75,0
43,307767,40,0
42,200574,40,0
31,59083,50,0
53,358056,40,0
81,114670,5,1
33,262042,40,0
17,206010,8,0
55,183869,50,0
28,159001,30,0
24,155818,40,0
40,96055,45,0
30,131776,40,0
24,228613,40,0
26,198163,40,0
38,37028,38,0
30,177304,40,0
33,144064,50,0
40,146659,60,0
63,26904,98,0
23,238917,36,0
56,170148,40,1
42,27821,60,0
40,220460,40,0
49,101320,40,0
35,173858,40,2
52,91048,35,1
28,298696,40,0
35,207202,70,0
21,230397,5,0
43,180599,35,0
32,199046,2,0
29,132686,50,0
23,240063,25,0
50,177705,48,0
34,511361,40,1
19,89397,40,0
47,239439,40,1
37,36989,40,0
25,76978,35,1
75,200068,35,0
24,454941,40,0
28,107218,20,2
17,182070,16,0
31,176360,40,1
31,452405,35,0
18,297396,10,0
45,84790,55,0
31,186787,42,0
27,169662,42,0
48,125933,38,1
22,35448,22,0
34,225548,30,1
26,240842,40,1
53,103931,40,0
60,232618,35,0
49,288548,50,0
40,220609,40,0
48,26145,80,0
23,268525,50,0
68,133758,10,1
42,121264,40,0
37,29814,85,0
27,193701,45,0
38,183279,44,0
27,163942,35,0
75,188612,40,0
49,102771,52,0
27,85625,20,0
36,245090,50,0
36,131239,45,0
35,182074,35,0
36,187046,40,0
53,90624,40,1
27,37933,40,1
34,182177,35,0
61,716416,44,0
29,190562,56,0
40,141583,35,1
37,98941,40,0
22,201729,30,0
43,175485,40,0
55,149168,30,0
28,115971,40,0
23,161708,30,0
64,244903,40,1
46,155664,40,0
29,112754,40,0
44,178385,48,2
20,44064,25,0
62,120939,40,0
49,165134,35,0
29,100405,40,3
35,361888,60,0
39,167864,30,0
39,202950,45,0
37,218188,32,0
38,234962,30,0
72,177226,8,0
31,259931,40,0
55,189528,60,0
38,34996,40,0
33,112584,25,0
25,117589,40,0
19,145234,30,0
37,267086,52,0
49,44434,35,0
26,96130,40,0
35,181382,43,0
44,168845,60,0
37,271767,45,0
42,194636,45,0
64,194894,40,0
28,132686,40,0
35,185848,50,0
40,184378,40,0
55,270859,40,0
21,231866,65,0
49,36032,40,1
51,172962,40,0
57,98350,40,2
51,24185,40,0
38,53930,40,1
24,85088,32,0
45,94962,40,0
28,480861,45,0
42,187702,60,0
22,52262,40,0
28,52636,40,0
60,175273,40,0
31,327825,40,0
47,125892,75,0
40,78255,25,0
30,398827,60,0
61,208919,60,0
71,365996,6,0
42,307638,40,0
